,expression,annotation,embedding,similarity_0,similarity_1,similarity_2,similarity_3,similarity_4,similarity_5,similarity_6,similarity_7,similarity_8,similarity_9,similarity_10,similarity_11,similarity_12,similarity_13,similarity_14,similarity_15,similarity_16,similarity_17,similarity_18,similarity_19,similarity_20,similarity_21,similarity_22,similarity_23,similarity_24,similarity_25,similarity_26,similarity_27,similarity_28,similarity_29,similarity_30,similarity_31,similarity_32,similarity_33,similarity_34,similarity_35,similarity_36,similarity_37,similarity_38,similarity_39,similarity_40,similarity_41,similarity_42,similarity_43,similarity_44,similarity_45,similarity_46,similarity_47,similarity_48,similarity_49,similarity_50,similarity_51,similarity_52,similarity_53,similarity_54,similarity_55,similarity_56,similarity_57,similarity_58,similarity_59,similarity_60,similarity_61,similarity_62,similarity_63,similarity_64,similarity_65,similarity_66,similarity_67,similarity_68,similarity_69,similarity_70,similarity_71,similarity_72,similarity_73,similarity_74,similarity_75,similarity_76,similarity_77,similarity_78,similarity_79,similarity_80,similarity_81,similarity_82,similarity_83,similarity_84,similarity_85,similarity_86,similarity_87,similarity_88,similarity_89,similarity_90,similarity_91,similarity_92,similarity_93,similarity_94,similarity_95,similarity_96,similarity_97,similarity_98
51,帮我查找关于jojo主题的图画参考,"不完整方法理解,特定语义功能,自主寻找,信息获取,条件判断,通用","[-0.0272229  -0.00541411 -0.00248697 ...  0.02034268 -0.01552112
 -0.03150272]",0.7613276348171277,0.7411817259912498,0.7498365270767323,0.7682362717810624,0.7485665259377797,0.7270455188196701,0.8014335192743215,0.7484241932249118,0.7370280412060505,0.7494585580664151,0.7789847046655523,0.7735167880328583,0.7486517051083906,0.7948520855203045,0.7528925544394593,0.7483523100496975,0.7331905273825833,0.7235691472831248,0.8157401386858747,0.7654711393669317,0.830340920182498,0.7658994145484976,0.7102672552428512,0.741529792566169,0.7957258057807403,0.7637509659550632,0.780092680465208,0.8057893577520342,0.7433316385581056,0.7405644625206752,0.7604141332696321,0.801185431956835,0.7818737251005461,0.7626179716367338,0.763695896978653,0.7822683581407577,0.8072677277025001,0.7687216005973623,0.7475469803938579,0.7589871332280106,0.7720566621498499,0.7613775953571358,0.767564607124674,0.76305499783286,0.7414544933316104,0.7667580821823521,0.7218394229185493,0.7899589165104719,0.7311694760135465,0.7871598650800216,0.7352780658541211,1.0,0.7715859015905663,0.7671900868807859,0.7392484163416168,0.7633551745711602,0.7861288725156721,0.7568330716700613,0.7758045069083584,0.7818724483999496,0.7346559866946034,0.768042836614245,0.7790153022368838,0.7376057709329668,0.781552312897176,0.7677771421299846,0.7633309005642065,0.7626240427680222,0.8049757892221886,0.8027634471079383,0.7794484177603753,0.7896600842201927,0.8167689718260303,0.7954274907314781,0.7701114853138673,0.8047320840843314,0.797807207285787,0.7386063790931064,0.719501830437201,0.7248106659095932,0.7619659815952615,0.7522594401899201,0.7650023459082013,0.7318526815567925,0.7359815038071287,0.7615056236497252,0.7620608338304125,0.7667580821823521,0.7501884777263532,0.7462766537766565,0.7594245760862958,0.7408755693905521,0.7606605386040023,0.7365451454563844,0.7498260901104032,0.7751532067161376,0.7365313616106234,0.7500019442349705,0.755496101445489
52,看看有哪些微信消息，着急的帮忙回复一下,"不完整方法理解,省略信息理解,个性化知识理解,构建循环,长任务,特定应用功能,特定应用,特定语义功能,信息权限,信息获取,条件判断,信息处理,信息存储与提取,信息,识别与理解,通用,生成,智能","[-0.04481354 -0.00786649  0.00134096 ... -0.01192705 -0.00112151
 -0.02402831]",0.7930560133577385,0.7994769726855526,0.8143090263498767,0.8114975211489093,0.8000080617732104,0.7845594315229572,0.789415624247441,0.7805693120138918,0.7873225450853419,0.8079732034803196,0.8052172653146176,0.8249581250962641,0.7948711566268598,0.8259511666003084,0.7851164727639199,0.7739175781487927,0.837838853991002,0.7919986207342584,0.8239769255359563,0.7916378591341056,0.8176191314410906,0.7726218639896139,0.7511763145491693,0.8148826371091216,0.8020623226112257,0.7819799960715487,0.7871943863510241,0.7781443200356165,0.7608238873597345,0.7934019072883389,0.7740475243859717,0.8109856310797484,0.8082230163589104,0.8065789752987704,0.7867013391035313,0.7954078957031538,0.7834460278702374,0.8071321679665256,0.8245451720566692,0.8208138620643417,0.8323339622206279,0.7853166273258196,0.8031453899703066,0.8166992679282798,0.7804254352511301,0.8130063728584696,0.7465828131090122,0.8435186333121879,0.7661818315770822,0.8175454909009545,0.8104501241084179,0.7715859015905663,1.0,0.8246005221458752,0.8003569296177443,0.7709077596802932,0.7910354859037512,0.7534963219326575,0.7763837619255438,0.782789336189785,0.7555707553511418,0.7699162335824749,0.7816197023751916,0.8003500287890627,0.8065122957817199,0.7616516377405509,0.7685623879052641,0.7816093322996702,0.7747319857457673,0.7813967748514891,0.7844789462070431,0.7916855540525398,0.7734816401377144,0.8121342583927914,0.7888007800517144,0.786415818506518,0.804281440184313,0.8216574619852183,0.7664090368504495,0.7585382755643607,0.7955023485422171,0.7908792536622608,0.7819196790934969,0.7388446803096728,0.7846817230424566,0.7803408042865558,0.7939062175400398,0.8130063728584696,0.9001727479878807,0.8539632085351055,0.7676212775214529,0.7863686809065824,0.7916398458122351,0.7724894435781012,0.7863747912564178,0.7929334809445295,0.7436596146221721,0.8902055611179462,0.8233382395644139
53,【正在输入消息页面时】帮我想想怎么更好的表达我想请假的意图,"口语化表达理解,情境感知,个性化知识理解,语义揣测,高级智能理解,信息获取,信息分析,信息处理,信息存储与提取,通用,情感,生成","[-0.02620581  0.00121056  0.01460057 ...  0.01175299  0.023009
 -0.04378828]",0.7792852340896705,0.7819782415632057,0.7707829212741918,0.7904237459072739,0.7902922244941228,0.7744262379564564,0.768663397315801,0.7806774426662882,0.767236931674436,0.7867862417896315,0.7706203039923336,0.8085976648548466,0.7905497868423894,0.7665941149818122,0.7675482609988455,0.756276134803048,0.8055120390172996,0.7850760627595179,0.7772349964619251,0.7935649303832941,0.8123537187689479,0.7775092626363451,0.7305875492634573,0.7877911520884442,0.8221445876505411,0.7982884484312358,0.7848818035921121,0.7533889012755055,0.7170981646265229,0.7870439828074359,0.7898377991489991,0.794483534317001,0.8199381005585119,0.7791905635533518,0.8125545291969782,0.7723430941785715,0.7865221054298546,0.8215727717864141,0.8122096713847152,0.8276396341317085,0.7997232021872501,0.7304484733624318,0.7717632272114017,0.7578347258579006,0.7722707335041076,0.7817520999273965,0.7445389831225576,0.8106160052340668,0.7467418377741523,0.8083876338766082,0.7879706642303669,0.7671900868807859,0.8246005221458752,1.0000000000000002,0.8123347016345365,0.7777082190387048,0.7920308721550082,0.7328610206436847,0.7849658302702016,0.7705082224126958,0.7483039518416912,0.7673656639198438,0.7982950562244518,0.7850750436249669,0.8373087384786844,0.7666450132869596,0.7891605264917368,0.7922576757093818,0.7932368124765158,0.7709329893134909,0.7922759473137241,0.75018553850171,0.7851879097141533,0.7970675861715599,0.7705746794482425,0.768247710565911,0.7762990940387727,0.8032635429094864,0.7504822245886225,0.7575978701217,0.7520928267341602,0.8079732309606938,0.7618338399386416,0.7351367382157838,0.764657819907063,0.7640945324312144,0.7806591186624549,0.7817520999273965,0.7851620213835329,0.8139471659833311,0.803043976656309,0.7850422599677293,0.7922967555100545,0.7355787516033131,0.7962236653736436,0.7648894150277709,0.7363128620318343,0.8282775205323257,0.8073810848357164
54,今天我要做什么来着，记得提醒我,"不完整目标理解,倒装语序理解,抗冗余表达干扰,情境感知,个性化知识理解,语义揣测,条件判断,信息存储与提取","[ 0.00748983 -0.00807517  0.00180008 ... -0.00422011  0.00840246
 -0.02040507]",0.7745732691307051,0.7685252536159287,0.7593893141753555,0.7865515129541414,0.7734170897373401,0.7564894143383128,0.7467881712451832,0.7338034725842699,0.7559650840797626,0.7627504710309682,0.7681025291060335,0.8221921604158313,0.7737365384784824,0.760860832508768,0.7310581295578037,0.722426128342397,0.7963822887930635,0.7653755002277446,0.7538123608204719,0.7820130538310442,0.7813104238751128,0.7402233061874794,0.7427074229007994,0.8159113875157199,0.7866475992154017,0.771426429311095,0.7548399455158253,0.7424421487829154,0.7390774462600073,0.7924734668636395,0.7726093413195387,0.7729982149588295,0.814905015389931,0.7359029814363904,0.766195649501421,0.7592188585215092,0.7682587072110193,0.7575525681890433,0.7858756517962934,0.8422963735170049,0.8000808794213191,0.7683535351476771,0.7740951568023345,0.7385479730322482,0.7578463777136738,0.7766810341276388,0.7344686002229659,0.8161741409723986,0.7076494934862887,0.7868263560854991,0.803407176234799,0.7392484163416168,0.8003569296177443,0.8123347016345365,0.9999999999999999,0.7843891793012846,0.7825536575748574,0.7406486734873509,0.7856539231507879,0.7549329667061888,0.7663600339329493,0.7491585747780833,0.7927632859078068,0.7737734232893713,0.8441351833619458,0.7586159588926267,0.7445204637903297,0.7845124420842673,0.7681527461473668,0.7514865235592529,0.7670981195498411,0.7371204288624313,0.7779383110310584,0.7948236529859108,0.773717138474484,0.7629569949050654,0.7694792073982807,0.752884955138447,0.725926074660814,0.7386522617333874,0.7577639885602312,0.8304272220608888,0.7648585507090653,0.723531991514439,0.7367648153265155,0.750634779452908,0.7825137107999043,0.7766810341276388,0.7559245222523496,0.7908197012802696,0.790680976259445,0.8006856888590147,0.8047391243399477,0.7445166295839798,0.7751540234363569,0.7646788317288362,0.7265784935106151,0.8430641802347477,0.8216326141913965
55,给我定制一个跑步十公里的歌单,"个性化知识理解,特定语义功能,信息获取,信息运算,信息处理,信息存储与提取","[-0.0176012  -0.0355291  -0.00148804 ... -0.0103116  -0.00277699
 -0.01937084]",0.7752627083780739,0.7630719870028065,0.7548977776916851,0.7669936195289156,0.7576764480112586,0.7358406337343498,0.7652337806957513,0.7359671589902164,0.7499161658217597,0.7715517747712896,0.7636022744188148,0.7800647885752626,0.746074553849555,0.7864172458552247,0.7271094946150075,0.7312755723819426,0.7784802442498117,0.7492055639493117,0.7547257359775109,0.7916374478912737,0.7808578903643209,0.7359707901493504,0.7327072943676695,0.7605642390895269,0.8260483583869014,0.7899928492330772,0.7704049310846504,0.7393185135194336,0.7529048981270708,0.7965398953778828,0.7684501098836269,0.7911502670508276,0.8110608314703363,0.7571406306037752,0.7853841138923006,0.7739163973004033,0.7731071546571563,0.766478288102883,0.7679073813758234,0.7776577417140105,0.7641807479151574,0.7986272524098149,0.7776898179314915,0.75399485772262,0.7844892643173792,0.791405386059428,0.7536769243897644,0.7885446648995219,0.7574607493093608,0.8030542719291445,0.8561080509336711,0.7633551745711602,0.7709077596802932,0.7777082190387048,0.7843891793012846,1.0000000000000002,0.7592532098344922,0.7352619603773797,0.7656049073460721,0.7693365407058431,0.804912223223117,0.7423549774944885,0.7948436428117289,0.7409194514453337,0.8497194289007902,0.7839111217764325,0.7211161948238628,0.7607968840704727,0.8952892607949097,0.7665262394165611,0.7573118155055298,0.7628543860383769,0.789215015317572,0.8047631706150687,0.7860890052897732,0.7449747153815052,0.7667199395223339,0.747332152983442,0.7435043725215112,0.8001465020847851,0.8240951044681063,0.8353314457126609,0.7511846077527402,0.7148182927342787,0.7731014130505653,0.7562867404027926,0.7800026088504111,0.791405386059428,0.7598861962655088,0.7829668644697103,0.8562181594698354,0.7908611804015732,0.8735371067547282,0.7608583878925642,0.7792987487403943,0.7535952599378707,0.7162114796767578,0.7790311208668764,0.7939161690440055
56,【判生物作业时】帮我检查一下这道题目的正确性,"定冠词指代理解,情境感知,高级智能理解,信息获取,信息分析,信息处理,专业","[ 0.00611887 -0.00086079  0.00214229 ... -0.0060466  -0.00158392
 -0.00688975]",0.7582708402259557,0.7394342451969882,0.7628453143909908,0.7754993328740993,0.7637091219054851,0.7219538369415154,0.7570047070758429,0.7712364303979571,0.7450031727787298,0.7522099171843263,0.7765188681183808,0.7770162148251921,0.7363689074379671,0.7702530937908256,0.781555685164778,0.7316870279701118,0.7414054034741948,0.742772392421758,0.7822199462032853,0.7696496133004892,0.8229811884616827,0.7481781663333851,0.7355258169002671,0.7584113123373452,0.7782639920545171,0.7487977233995913,0.817778110139329,0.7840910019411907,0.7263714682600169,0.7736527129775751,0.7513313419970087,0.8422597069829135,0.7732014708556549,0.7534066266248691,0.7562190646170179,0.7676181569115645,0.7722707019050422,0.7822264337652077,0.784450472593752,0.7735082568821566,0.760006870453263,0.7531533341532163,0.7573933639541169,0.7385589793362511,0.7476471921930448,0.7552152465559662,0.7201999390529863,0.7748880067609774,0.7670706709452442,0.7827449157881824,0.7438522613433023,0.7861288725156721,0.7910354859037512,0.7920308721550082,0.7825536575748574,0.7592532098344922,1.0000000000000002,0.7850486321282794,0.7941064629939357,0.8161965137159406,0.742670198437015,0.8742108440355094,0.7833031478511082,0.7475511745145296,0.8031404658807754,0.7658669634897896,0.7825628556206163,0.8521816445886339,0.769555759666791,0.8182005492693373,0.8185453307626656,0.7457556119081393,0.7790558036392025,0.8041205923804177,0.7818680921156452,0.7962248820406725,0.8134279406922665,0.7637040698042785,0.7186044386161707,0.7388476823187675,0.7439600869436516,0.7688349347506901,0.7601077604179117,0.7371022597720926,0.7330368498986732,0.7493517073678364,0.7760029431359302,0.7552152465559662,0.7590331324535234,0.772870029782996,0.7881576137436265,0.7836473783050012,0.7684999966004472,0.7486559455925343,0.7564497267303518,0.7583855082232707,0.7370850567354778,0.7802691770926065,0.7701244955327106
57,证明一下勾股定理,"信息运算,信息处理,专业,生成","[ 0.00314395 -0.02196199 -0.00182665 ...  0.01065782  0.01584973
  0.00710989]",0.7582527085612295,0.7487854947451907,0.7489685837737758,0.7554181896839718,0.7249343318870877,0.7280873941176251,0.7370823783149788,0.7445993863889292,0.7282494401836398,0.744699631312984,0.7480292100721794,0.7492016108376005,0.7254840536614188,0.7273004898056311,0.7615873863737307,0.7485558817761593,0.7392200984734258,0.7373616665469894,0.7407874466018239,0.747484776697745,0.7646631161445493,0.7291063435643561,0.7154339109842899,0.7515041803453116,0.7516561521470948,0.7244159331228414,0.7771365026917726,0.7803743759520996,0.7574844217812637,0.7564435639059884,0.7194618298075602,0.7857817438146951,0.7462831360719326,0.7529349783758422,0.7284200525245985,0.7662005037767319,0.7438767037785093,0.736621643430177,0.7573510110582075,0.7441329818211131,0.7356384309369078,0.7332319988037848,0.7420576517529254,0.7333726802390117,0.741504992897736,0.7517380931529956,0.7167311167285164,0.7392424210040843,0.704660291406508,0.7158715500687245,0.7327417059631803,0.7568330716700613,0.7534963219326575,0.7328610206436847,0.7406486734873509,0.7352619603773797,0.7850486321282794,1.0000000000000002,0.7475452986853709,0.8484922020156981,0.7374230639972406,0.8114714281899315,0.7235496072902194,0.7393915215729359,0.7627855057423228,0.7372035270000996,0.773153253280374,0.8061850570882998,0.7187148272874948,0.7778037834119514,0.760067194329302,0.7180062128960337,0.747050346537597,0.7378514397039665,0.7490480311949882,0.7564517686266132,0.7538588633683616,0.7401006034577743,0.7093941948001016,0.743115101646261,0.7264264308154371,0.7623935377875476,0.758148427591074,0.7195755401403608,0.7377409230689624,0.7542370079993372,0.7708716056293651,0.7517380931529956,0.7241220847676881,0.7330623040259453,0.7426620216832123,0.7418187651813817,0.7756787590443625,0.7471661652933811,0.7450187558263132,0.7624838237309249,0.7414760407257989,0.751670184328015,0.7557045682979637
58,帮我对《未来简史》写一篇读书整理,"个性化知识理解,自主寻找,信息获取,信息分析,信息处理,信息存储与提取,生成,智能","[-0.02475561 -0.00170091 -0.01580381 ...  0.00629942  0.02720078
 -0.02959069]",0.7631715455841431,0.7632823917365744,0.7409909203269399,0.7527118723924913,0.7399686428989417,0.7236192777453817,0.7756625740330414,0.7283704898772639,0.7232597398613662,0.7679563245418286,0.777996243087506,0.7842107727696647,0.7425095413958975,0.790927537378267,0.7565453862178586,0.7210605215054208,0.7404217953517425,0.7518410823637449,0.8143379324942797,0.8004989465874015,0.7801396238363432,0.7406526647678425,0.7087907996897144,0.7658570590747669,0.8094731750632743,0.7814873431014999,0.8138608897782041,0.8049183109789753,0.7158882623440421,0.7590472114586834,0.7874451359099627,0.8483149325627007,0.798393406386284,0.7477152064420752,0.7835332972459489,0.7939233408549231,0.7731807018073654,0.7654048608997077,0.7586228671328485,0.7623813117547142,0.7924884037227125,0.7319542986288944,0.7443145676060148,0.7358213169523014,0.7377258135837307,0.7426964876518919,0.7095575608369273,0.7894296908768996,0.7571580419441949,0.7706931700075376,0.7473530737260321,0.7758045069083584,0.7763837619255438,0.7849658302702016,0.7856539231507879,0.7656049073460721,0.7941064629939357,0.7475452986853709,1.0,0.7869590826376222,0.7305716152013142,0.7711654610657135,0.8090135970197747,0.7585400965387141,0.8230671406430423,0.7696927122262455,0.8076474911529339,0.7861154861404724,0.7733407584817873,0.846286392625485,0.8009715293096512,0.777442041646558,0.7725443289427482,0.8132439511997555,0.7803026085491168,0.7575578120921364,0.8591670421912104,0.7991608792522685,0.7159666605905721,0.7336238075678514,0.7380389723261555,0.7755617225650524,0.7555621102088202,0.7300878567170541,0.7666403025486119,0.7434505900651847,0.77928967607437,0.7426964876518919,0.7751654447611772,0.7708916882599189,0.7862919408614125,0.7535701618060108,0.7830860907903499,0.7347623533688582,0.7499769719688116,0.7584268791018618,0.7333836046141059,0.7696977498003249,0.7728385589365845
59,请帮我查一下费马小定理,"特定语义功能,自主寻找,信息获取,条件判断,信息处理","[ 0.00153384  0.00816872 -0.00605077 ...  0.00533892  0.00168889
 -0.01680261]",0.7577710575742842,0.7707348228336494,0.7578029161632445,0.7531664157237533,0.7212389860743007,0.7216297523686686,0.7548272043228929,0.7564668378778784,0.7382079480182271,0.7800069754808132,0.7712486435548196,0.7593117367574634,0.7290122152264185,0.7876692757901232,0.7690108346914194,0.7595453747399038,0.7829523420260458,0.7375617793619894,0.788254542255297,0.7683582397198482,0.7991840699072158,0.7271657794688896,0.7717052177934454,0.7861674474720363,0.7999896094492623,0.7521131686515815,0.8108703594635982,0.8113302323939741,0.7363519178814605,0.7657801765118091,0.7395279384421185,0.8179058951628353,0.7805692773641351,0.7765400654217195,0.7583349183130803,0.7778100772330636,0.7696469335265531,0.7709032281295893,0.7839462584476583,0.7636681209555195,0.7545337062065806,0.7433625729049277,0.7534295500504838,0.7468871438845398,0.7542040990764924,0.7577619153830958,0.7137851703843991,0.763919576885399,0.7215712173277182,0.7528533418087154,0.7474860272301416,0.7818724483999496,0.782789336189785,0.7705082224126958,0.7549329667061888,0.7693365407058431,0.8161965137159406,0.8484922020156981,0.7869590826376222,1.0,0.7253669444244046,0.8272507785138248,0.7709924581916172,0.7525154946094177,0.8046403080718728,0.7521673000664755,0.7785832593330329,0.8161703165313826,0.7490148229156365,0.8071413680081344,0.7975795276113352,0.751732519970974,0.7547534817947726,0.7909317254301124,0.7688312350421075,0.7781685394120759,0.8086586659474617,0.7607948399637342,0.7224201940263297,0.7388487867152451,0.7528706896634342,0.764404021242889,0.7523926089634984,0.7381629575740223,0.7353428174981113,0.7386716606464185,0.7623160707823685,0.7577619153830958,0.7622419304945439,0.7937181390450444,0.7829567191126668,0.763326041812693,0.7875703069482836,0.769850581039657,0.7523377867605834,0.7578391802010159,0.7243413305612902,0.7793099605817849,0.7528786467316654
60,切歌,"特定执行动作,特定应用功能,特定应用,特定语义功能","[-0.02501535 -0.02663723  0.01988858 ... -0.01361412  0.00519893
  0.02221143]",0.7459412844305032,0.7541914339036827,0.7633321620900634,0.7967818376828769,0.7773860328538603,0.7579992554963096,0.7379485017262611,0.7506939796337095,0.766021514981367,0.7257823161625253,0.714298706322396,0.7809113826970077,0.765289088495492,0.761744017410237,0.7120414863917216,0.7356516639191502,0.7593660666565919,0.78629558761593,0.7209014307151916,0.7507264888483849,0.7598557941122073,0.7583459544933224,0.7199802885863189,0.7541583719301074,0.7496093490681935,0.7336598312960848,0.7213345581411562,0.725135213722248,0.7664555898844313,0.7664033961466526,0.7331541133140187,0.7318140020477534,0.7470706333381077,0.7562902160647947,0.7337218477837543,0.731473263096074,0.7692099867848448,0.7501723270424161,0.7418844126510333,0.7651314189430413,0.77048304408902,0.7925982077363043,0.7949294642655164,0.7481854470733179,0.7820559295014872,0.8154163307682538,0.7691943834980662,0.7674448320176158,0.7101989457645361,0.7634603067001562,0.8248600491256101,0.7346559866946034,0.7555707553511418,0.7483039518416912,0.7663600339329493,0.804912223223117,0.742670198437015,0.7374230639972406,0.7305716152013142,0.7253669444244046,1.0000000000000002,0.6915147391180497,0.7745442023078233,0.7492673475541392,0.7473871351734548,0.7919223170337909,0.7113800172727711,0.762174467572012,0.7924394087234943,0.7264814244698456,0.7338245561146846,0.745245849572191,0.7533648885291804,0.7462594770863975,0.7458938513322334,0.7455631196215877,0.7451680646008888,0.7506272339424828,0.7522291966648014,0.7412636439946404,0.7402612051229152,0.7666100986362577,0.7926868679774576,0.7780961563660327,0.7721880133159844,0.7817922240980226,0.7877128065353821,0.8154163307682538,0.7338257605738403,0.7666377407902693,0.7358200935448181,0.7468911852868079,0.7791405676853923,0.7395358218867611,0.7730758225135306,0.784192320128567,0.750019170125913,0.7734146301384763,0.7877275564651678
61,帮我与标准答案核对一下作业文档中第2题的计算结果是否正确,"情境感知,特定语义功能,信息获取,信息分析,信息处理,信息存储与提取,专业","[ 0.0017785  -0.0016869   0.00626364 ... -0.00500538 -0.01507144
 -0.02190198]",0.7610742944570089,0.7430774670548906,0.7492033323258359,0.7449414500860545,0.7272677696488531,0.7188495426614873,0.750617518060269,0.7452025534376415,0.7182347283890506,0.7631949790540292,0.7789998840616497,0.7475799003255332,0.7299189865898694,0.751265506967483,0.786503169117652,0.7239623144311519,0.7233775446392546,0.7065973281361598,0.7774473534739768,0.7471465687219525,0.7869494919726129,0.7378994076130664,0.7408653769024762,0.7323234061703802,0.7710613809229105,0.7534448656255717,0.8093111222842212,0.7899103322906019,0.7086849734823336,0.7411316990374809,0.7370052576796342,0.8373926667074627,0.7503589172681483,0.7458062964612558,0.7321706030875975,0.7674079407982635,0.7575509896889608,0.7470555446290118,0.7728377935353548,0.7393940591583477,0.7522337487086539,0.7349540432903288,0.7310217070490497,0.727368710969922,0.7333037040055347,0.7275322640239836,0.7109818523449535,0.7577586789166927,0.7606922945123507,0.7532830407107928,0.7044288652462374,0.768042836614245,0.7699162335824749,0.7673656639198438,0.7491585747780833,0.7423549774944885,0.8742108440355094,0.8114714281899315,0.7711654610657135,0.8272507785138248,0.6915147391180497,1.0000000000000002,0.7467091718108978,0.7367679880137011,0.7952931588030764,0.7283325226054911,0.7657432302669009,0.8405875774541645,0.7469595574249543,0.8427125455097778,0.8077080275250995,0.7395481607721724,0.7638939971794938,0.7630390463169663,0.7440349283740777,0.7590367237948007,0.782663326858813,0.7586629965698615,0.7055047083742929,0.7394480516309409,0.7285856493496411,0.7541809645879529,0.7289081524013534,0.6993456177887762,0.7322072197867053,0.7409854629854753,0.7560364445235652,0.7275322640239836,0.7402375035298612,0.7552709142738417,0.7791439795637783,0.7459052033798061,0.7539984335902098,0.7402441655789533,0.7409006467293742,0.7318957997112158,0.7146399467932629,0.7629976312914861,0.7237072182103085
62,帮我写一首以雨为主题的诗,"个性化知识理解,生成","[-0.01827517 -0.00536751 -0.00647848 ...  0.01965567 -0.00321295
 -0.00397386]",0.7882345551398596,0.7463608591630726,0.7475811941365154,0.7734653595702186,0.765046251932385,0.7348230323639725,0.7496060705771883,0.7385172548730375,0.7410072404169622,0.7535198033147024,0.7836924128854863,0.8063531235587211,0.7571760393320934,0.7760381466221854,0.7247473562901785,0.7178016412578543,0.7660173748303465,0.7749217484467126,0.7673287225724339,0.7873412165042182,0.7975705108111372,0.7478927591672831,0.7384592402166554,0.7787634621754476,0.7954419808409539,0.7743179454503397,0.8021046480601974,0.7476710462803816,0.7219935373864411,0.7658674516937495,0.7575641536665159,0.8062677828721441,0.7919144757451695,0.7566384660184571,0.7744947515293331,0.7541823200681587,0.8061707872885997,0.7561686805180499,0.7609403968514995,0.7790767831395654,0.7971683759026328,0.7453000433691603,0.7411244491727385,0.7353188303362267,0.7561948684137425,0.756303748006181,0.7237155698692351,0.7812823873403008,0.7365226518892599,0.8017739926633046,0.7966577785241772,0.7790153022368838,0.7816197023751916,0.7982950562244518,0.7927632859078068,0.7948436428117289,0.7833031478511082,0.7235496072902194,0.8090135970197747,0.7709924581916172,0.7745442023078233,0.7467091718108978,0.9999999999999998,0.7661058553167718,0.8129815241075418,0.7795971539478943,0.780452965177405,0.7813299263145699,0.8130133026524841,0.7905419162090356,0.7634180504001139,0.7428288028138107,0.7903690891002518,0.7967101463844852,0.7779120013137071,0.7830347278629095,0.7964015867059697,0.7594635916866341,0.733222682019697,0.728529366818325,0.7631673751547772,0.7724906449217173,0.7614679394144762,0.737178641299478,0.7495983841660558,0.7327243420697394,0.7649880595718352,0.756303748006181,0.7571713455608975,0.7870729617117429,0.7752519046119906,0.7820126529921445,0.7853992362282145,0.7385671128413606,0.7703676782861033,0.7569811679734535,0.7280026607571901,0.789841149029814,0.7714197419800531
63,告诉我遇到男朋友冷暴力时怎么和他沟通，给出具体案例,"情境感知,个性化知识理解,语义揣测,高级智能理解,信息获取,信息处理,情感,生成","[-0.00791177 -0.02689347  0.02013071 ... -0.01674276 -0.0139326
 -0.02656518]",0.7559362873436156,0.7491434463129558,0.7367888906133412,0.7597978296109557,0.7512246991536795,0.7394103419897469,0.7371612630041325,0.7305659931933696,0.7245303884342187,0.7476069289840169,0.7554101127449955,0.7712735034616993,0.7429681127834027,0.7750573057411407,0.7252831786405164,0.7131468967482267,0.7546796310288251,0.7754708548165645,0.7797772079765803,0.7646865470705936,0.7487832833516669,0.7281668815645941,0.7283957397557957,0.7830474479165576,0.7768814674699946,0.7475059848014345,0.7750474997204114,0.7520985556294187,0.7428825617332167,0.7584907199006208,0.7524416057467094,0.791652039471231,0.7714577917052451,0.7601785571555825,0.7713569178844752,0.7599827603890025,0.7501671898956944,0.7471249246335157,0.7979961629226011,0.7799553736996038,0.7546460871161067,0.7296730929619903,0.7519854965463498,0.7420118067630909,0.734258964280233,0.7703035865365953,0.7114567629325897,0.7663391624872588,0.7361876204066304,0.7430594202373673,0.7527247719350851,0.7376057709329668,0.8003500287890627,0.7850750436249669,0.7737734232893713,0.7409194514453337,0.7475511745145296,0.7393915215729359,0.7585400965387141,0.7525154946094177,0.7492673475541392,0.7367679880137011,0.7661058553167718,1.0,0.7899709146613465,0.7446282321554591,0.7563425429050153,0.7558047259847575,0.7480006929285673,0.7591757539836729,0.7594201928953823,0.7670770728563701,0.7381901043366289,0.7692387259369612,0.7400163034915477,0.7465766069954818,0.7670791257473424,0.7342167507510053,0.7126952262097359,0.7112673242140217,0.7452371955869124,0.755784578480768,0.7437891676115685,0.7184432174951487,0.7309885653392322,0.7366725430052754,0.7783327647275862,0.7703035865365953,0.7602297705231611,0.7797794732161355,0.7639748979588032,0.7673817071401867,0.7675494953610029,0.7340625584667395,0.7503721910515664,0.7418938466424192,0.7057372483393094,0.7918972295799176,0.7637747013222113
